MEDIA_ID,MEDIA_NAME,CNT,TIME(2022/03/10 10:05:20.874),TIMETICK(f=10000000),FPOGX,FPOGY,FPOGS,FPOGD,FPOGID,FPOGV,BPOGX,BPOGY,BPOGV,CX,CY,CS,USER,LPCX,LPCY,LPD,LPS,LPV,RPCX,RPCY,RPD,RPS,RPV,BKID,BKDUR,BKPMIN,AOI,
3,NewMedia4,19,0.12744,787008387593,0.64111,0.23033,0.00000,0.12744,2,1,0.64293,0.47336,0,1.35417,0.13796,0,,0.33980,0.54793,13.96449,1.05630,0,0.56233,0.56193,14.00446,1.05630,0,0,0.00000,19,,
3,NewMedia4,64,0.42871,787011401836,0.46781,0.27176,0.25708,0.17163,3,1,0.28790,0.26955,1,1.35417,0.13796,0,,0.33108,0.55041,16.87822,1.04086,1,0.55346,0.56541,16.53351,1.04086,1,0,0.00000,19,,
3,NewMedia4,91,0.60938,787013208554,0.26188,0.29347,0.45508,0.15430,4,1,0.25805,0.21621,1,1.35417,0.13796,0,,0.32700,0.54802,14.10351,0.99417,1,0.54968,0.56462,16.13555,0.99417,1,0,0.00000,19,,
3,NewMedia4,146,0.97803,787016893156,0.23166,0.20741,0.61597,0.36206,5,1,0.22437,0.19609,1,1.35417,0.13796,0,,0.32173,0.55033,12.42204,0.98730,1,0.54389,0.56386,13.07410,0.98730,1,0,0.00000,19,,
3,NewMedia4,164,1.09839,787018099081,0.27615,0.16808,0.98462,0.11377,6,1,0.31589,0.17039,1,1.35417,0.13796,0,,0.31946,0.55050,12.76377,1.00293,1,0.54175,0.56225,13.04140,0.99512,1,0,0.00000,19,,
3,NewMedia4,197,1.32007,787020314777,0.29167,0.15152,1.10522,0.21484,7,1,0.21763,0.13065,1,1.35417,0.13796,0,,0.30675,0.54994,12.33430,0.98116,1,0.52939,0.55855,12.75536,0.98116,1,0,0.00000,19,,
3,NewMedia4,247,1.65454,787023659671,0.21736,0.10872,1.32666,0.32788,8,1,0.19290,0.14131,1,1.35417,0.13796,0,,0.28922,0.55335,12.78746,0.96639,1,0.51236,0.55550,13.91663,0.96639,1,0,0.00000,19,,
3,NewMedia4,280,1.87573,787025871879,0.20416,0.11895,1.66113,0.21460,9,1,0.24269,0.18122,1,1.35417,0.13796,0,,0.29230,0.55307,13.13177,0.97333,1,0.51512,0.55596,14.11068,0.98028,1,0,0.00000,19,,
3,NewMedia4,315,2.11011,787028215209,0.23876,0.16704,1.88281,0.22729,10,1,0.28609,0.11658,1,1.35417,0.13796,0,,0.29343,0.55258,13.47284,1.01838,1,0.51660,0.55540,14.08581,1.03314,1,0,0.00000,18,,
3,NewMedia4,351,2.35132,787030628126,0.29576,0.15010,2.11719,0.23413,11,1,0.36016,0.15156,1,1.35417,0.13796,0,,0.30188,0.55320,14.95250,1.00189,1,0.52440,0.55694,14.15726,1.00970,1,0,0.00000,18,,
3,NewMedia4,383,2.56543,787032768438,0.37874,0.14319,2.35815,0.20728,12,1,0.41093,0.11553,1,1.35417,0.13796,0,,0.30638,0.55007,13.54094,1.03295,1,0.52909,0.55672,14.07270,1.02514,1,0,0.00000,18,,
3,NewMedia4,438,2.93408,787036454278,0.38713,0.15395,2.57202,0.36206,13,1,0.38977,0.18333,1,1.35417,0.13796,0,,0.30600,0.55162,13.54848,1.00189,1,0.52884,0.55814,14.25013,1.00189,1,0,0.00000,18,,
3,NewMedia4,460,3.08130,787037927325,0.40136,0.15370,2.94067,0.14063,14,1,0.48723,0.19275,1,1.35417,0.13796,0,,0.30757,0.55232,13.89987,0.95961,1,0.53047,0.55850,14.02806,0.96655,1,0,0.00000,18,,
3,NewMedia4,507,3.39624,787041076247,0.48513,0.15683,3.08789,0.30835,15,1,0.57382,0.09734,1,1.35417,0.13796,0,,0.31178,0.55319,14.51474,1.03314,1,0.53490,0.56036,14.66551,1.02533,1,0,0.00000,18,,
3,NewMedia4,551,3.69189,787044031783,0.60023,0.13708,3.40332,0.28857,16,1,0.58542,0.19902,1,1.35417,0.13796,0,,0.31280,0.55410,14.33879,0.97358,1,0.53612,0.56111,14.74528,0.97358,1,0,0.00000,18,,
3,NewMedia4,622,4.16650,787048779224,0.56917,0.13723,3.69751,0.46899,17,1,0.49184,0.13129,1,1.35417,0.13796,0,,0.31180,0.55586,14.89986,1.00198,1,0.53464,0.56341,15.76802,1.00979,1,0,0.00000,18,,
3,NewMedia4,648,4.34082,787050521786,0.48667,0.14202,4.17310,0.16772,18,1,0.48273,0.18949,1,1.35417,0.13796,0,,0.31221,0.55437,14.41272,0.96672,1,0.53548,0.56381,15.99327,0.96672,1,0,0.00000,18,,
3,NewMedia4,677,4.53467,787052461645,0.47731,0.17153,4.34766,0.18701,19,1,0.47505,0.23139,1,1.35417,0.13796,0,,0.31295,0.55424,15.81059,0.93894,1,0.53633,0.56308,15.66515,0.93894,1,0,0.00000,18,,
3,NewMedia4,706,4.72925,787054405376,0.47556,0.18187,4.54150,0.18774,20,1,0.46961,0.13676,1,1.35417,0.13796,0,,0.31221,0.55486,16.17400,1.03305,1,0.53542,0.56309,15.95333,1.02523,1,0,0.00000,18,,
3,NewMedia4,723,4.84326,787055546569,0.52955,0.11844,4.73584,0.10742,21,1,0.59330,0.11364,1,1.35417,0.13796,0,,0.31488,0.55324,14.58128,1.00422,1,0.53810,0.56251,15.23453,1.00422,1,0,0.00000,18,,
3,NewMedia4,749,5.01758,787057288872,0.57761,0.14484,4.84985,0.16772,22,1,0.49231,0.18326,1,1.35417,0.13796,0,,0.30821,0.55478,16.06643,0.98028,1,0.53143,0.56074,15.96556,0.98722,1,0,0.00000,18,,
3,NewMedia4,815,5.45923,787061705855,0.47076,0.15749,5.02417,0.43506,23,1,0.56110,0.38583,0,1.35417,0.13796,0,,0.30637,0.55294,8.13710,0.93894,0,0.52768,0.55795,11.08679,0.93894,0,0,0.00000,18,,
3,NewMedia4,854,5.72046,787064317768,0.59999,0.16760,5.56641,0.15405,24,1,0.43082,0.16910,1,1.35417,0.13796,0,,0.31769,0.54806,13.33343,0.99417,1,0.54052,0.55794,14.10633,0.99417,1,0,0.00000,19,,
3,NewMedia4,904,6.05566,787067670404,0.22393,0.22611,5.74780,0.30786,25,1,0.25282,0.18851,1,1.35417,0.13796,0,,0.31545,0.54919,13.70742,1.02542,1,0.53763,0.56120,15.19434,1.02542,1,0,0.00000,18,,
3,NewMedia4,932,6.24341,787069548452,0.25085,0.23135,6.06226,0.18115,26,1,0.25027,0.30667,1,1.35417,0.13796,0,,0.30881,0.55019,13.31508,0.94127,1,0.53141,0.55954,13.95049,0.93432,1,0,0.00000,18,,
3,NewMedia4,962,6.44385,787071552155,0.25008,0.22562,6.24976,0.19409,27,1,0.26293,0.19488,1,1.35417,0.13796,0,,0.30444,0.55322,12.78492,1.00483,1,0.52734,0.56089,13.65042,1.00483,1,0,0.00000,18,,
