MEDIA_ID,MEDIA_NAME,CNT,TIME(2022/03/11 10:17:23.675),TIMETICK(f=10000000),FPOGX,FPOGY,FPOGS,FPOGD,FPOGID,FPOGV,BPOGX,BPOGY,BPOGV,CX,CY,CS,USER,LPCX,LPCY,LPD,LPS,LPV,RPCX,RPCY,RPD,RPS,RPV,BKID,BKDUR,BKPMIN,AOI,
14,NewMedia15,1,0.00662,1658344353002,0.50082,0.11775,0.00000,0.00662,1,1,0.49641,0.32998,1,1.36823,0.16852,0,,0.45230,0.43269,19.03017,0.97154,1,0.71880,0.43836,19.85545,0.98386,1,0,0.00000,46,,
14,NewMedia15,69,0.46268,1658348913712,0.60057,0.24737,0.19443,0.26825,2,1,0.52979,0.20101,1,1.36823,0.16852,0,,0.45824,0.43195,19.28655,0.99035,1,0.72413,0.44046,18.70910,0.98386,1,0,0.00000,47,,
14,NewMedia15,98,0.65674,1658350854285,0.53616,0.17578,0.46945,0.18729,3,1,0.50902,0.08623,1,1.36823,0.16852,0,,0.45702,0.43214,17.05313,0.95986,1,0.72255,0.43968,16.51797,0.96570,1,0,0.00000,47,,
14,NewMedia15,154,1.03180,1658354604967,0.50641,0.13689,0.66330,0.36850,4,1,0.49311,0.26841,1,1.36823,0.16852,0,,0.45657,0.43108,15.47240,0.98386,1,0.72168,0.43920,16.67457,0.97737,1,0,0.00000,46,,
14,NewMedia15,174,1.16550,1658355941970,0.51711,0.12319,1.03824,0.12726,5,1,0.52561,0.10090,1,1.36823,0.16852,0,,0.45733,0.43089,15.63840,1.03169,1,0.72170,0.43989,15.80097,1.03169,1,0,0.00000,46,,
14,NewMedia15,193,1.29272,1658357214217,0.51996,0.20709,1.17249,0.12024,6,1,0.51487,0.30422,1,1.36823,0.16852,0,,0.45728,0.43065,15.34933,0.97737,1,0.72300,0.43949,15.76469,0.97737,1,0,0.00000,46,,
14,NewMedia15,209,1.40054,1658358292249,0.45590,0.27633,1.31958,0.08096,7,1,0.38249,0.69048,0,1.36823,0.16852,0,,0.45513,0.43483,14.43132,1.00574,0,0.71891,0.44694,7.92546,1.00574,0,0,0.00000,46,,
14,NewMedia15,263,1.76187,1658361905620,0.31396,0.51871,1.56866,0.19321,8,1,0.41374,0.51089,1,1.36823,0.16852,0,,0.45334,0.43651,16.68309,0.97737,1,0.71871,0.44535,17.77551,0.97737,1,0,0.00000,47,,
14,NewMedia15,297,1.98962,1658364182972,0.41513,0.50910,1.76852,0.22110,9,1,0.44537,0.46711,1,1.36823,0.16852,0,,0.45432,0.43645,17.48543,0.97737,1,0.71972,0.44551,17.64042,0.97737,1,0,0.00000,47,,
14,NewMedia15,320,2.14380,1658365724992,0.46166,0.49459,1.99634,0.14746,10,1,0.53161,0.43068,1,1.36823,0.16852,0,,0.45722,0.43648,17.86709,1.03926,1,0.72238,0.44567,16.44565,1.03201,1,0,0.00000,47,,
14,NewMedia15,359,2.40488,1658368335682,0.53705,0.48023,2.15015,0.25473,11,1,0.54530,0.54530,1,1.36823,0.16852,0,,0.45812,0.43671,17.95402,0.97737,1,0.72373,0.44546,16.65921,0.97737,1,0,0.00000,47,,
14,NewMedia15,382,2.55911,1658369878067,0.57282,0.51930,2.41196,0.14716,12,1,0.64735,0.52032,1,1.36823,0.16852,0,,0.46132,0.43708,18.45463,1.10898,1,0.72697,0.44526,17.09380,1.09665,1,0,0.00000,47,,
14,NewMedia15,405,2.71286,1658371415498,0.64475,0.54787,2.56570,0.14716,13,1,0.62694,0.51015,1,1.36823,0.16852,0,,0.46156,0.43699,18.31503,1.00332,1,0.72742,0.44552,18.08649,1.00332,1,0,0.00000,46,,
14,NewMedia15,455,3.04828,1658374769559,0.63534,0.52554,2.71951,0.32877,14,1,0.65301,0.50495,1,1.36823,0.16852,0,,0.46419,0.43805,18.84978,1.01750,1,0.72961,0.44686,18.58990,1.01750,1,0,0.00000,46,,
