MEDIA_ID,MEDIA_NAME,CNT,TIME(2022/03/16 11:51:49.184),TIMETICK(f=10000000),FPOGX,FPOGY,FPOGS,FPOGD,FPOGID,FPOGV,BPOGX,BPOGY,BPOGV,CX,CY,CS,USER,LPCX,LPCY,LPD,LPS,LPV,RPCX,RPCY,RPD,RPS,RPV,BKID,BKDUR,BKPMIN,AOI,
15,NewMedia16,5,0.03333,27780133913,0.52564,0.23945,0.00000,0.03332,1,1,0.53236,0.31509,1,1.37865,0.15556,0,,0.31245,0.36619,22.15001,1.10281,1,0.54718,0.37388,19.88161,1.10281,1,0,0.00000,14,,
15,NewMedia16,29,0.19409,27781742475,0.52950,0.31684,0.04053,0.15356,2,1,0.52487,0.36686,1,1.37865,0.15556,0,,0.31159,0.36654,22.86237,1.08749,1,0.54651,0.37407,20.53408,1.09515,1,0,0.00000,14,,
15,NewMedia16,59,0.39514,27783752391,0.53306,0.34506,0.20093,0.19421,3,1,0.42969,0.47698,1,1.30729,0.05926,0,,0.30935,0.36911,22.63492,1.11334,1,0.54369,0.37644,20.45605,1.09706,1,0,0.00000,14,,
15,NewMedia16,90,0.60278,27785828567,0.37749,0.59600,0.42200,0.18079,4,1,0.30338,0.61507,1,1.30365,0.05926,0,,0.30607,0.37099,20.24795,1.14589,1,0.54042,0.37898,18.77327,1.14589,1,0,0.00000,14,,
15,NewMedia16,127,0.85059,27788306728,0.31895,0.60716,0.60962,0.24097,5,1,0.38016,0.61923,1,1.30365,0.05926,0,,0.30747,0.37104,18.45707,1.11238,1,0.54217,0.37907,17.63192,1.10472,1,0,0.00000,14,,
15,NewMedia16,162,1.08496,27790650935,0.36920,0.61054,0.85706,0.22791,6,1,0.33023,0.61088,1,1.30365,0.05926,0,,0.30650,0.37012,18.08278,1.13728,1,0.54077,0.37794,17.48956,1.14589,1,0,0.00000,14,,
15,NewMedia16,179,1.19897,27791791238,0.38450,0.56980,1.09180,0.10718,7,1,0.46013,0.55700,1,1.30365,0.05926,0,,0.31101,0.36902,18.23120,1.12866,1,0.54536,0.37748,16.31249,1.12004,1,0,0.00000,13,,
15,NewMedia16,208,1.39331,27793733635,0.47367,0.59510,1.20593,0.18738,8,1,0.55433,0.58902,1,1.30365,0.05926,0,,0.31270,0.36794,18.38741,1.12866,1,0.54685,0.37733,16.15050,1.13728,1,0,0.00000,13,,
15,NewMedia16,240,1.60754,27795876095,0.56007,0.60282,1.39978,0.20776,9,1,0.62389,0.62745,1,1.30365,0.05926,0,,0.31298,0.36893,18.65492,1.10281,1,0.54701,0.37778,16.63188,1.10281,1,0,0.00000,13,,
15,NewMedia16,275,1.84204,27798221733,0.64589,0.60825,1.61426,0.22778,10,1,0.63528,0.48923,1,1.30365,0.05926,0,,0.31437,0.36619,20.11554,1.10568,1,0.54864,0.37522,16.91947,1.09707,1,0,0.00000,13,,
15,NewMedia16,304,2.03638,27800164672,0.61225,0.33932,1.86877,0.16760,11,1,0.45659,0.19493,1,1.30365,0.05926,0,,0.30985,0.36387,20.06997,1.19128,1,0.54372,0.37195,17.44540,1.19128,1,0,0.00000,13,,
15,NewMedia16,328,2.19690,27801770650,0.43788,0.21852,2.06311,0.13379,12,1,0.35824,0.29435,1,1.30365,0.05926,0,,0.30295,0.36396,19.36205,1.07217,1,0.53659,0.37041,17.22695,1.07217,1,0,0.00000,13,,
15,NewMedia16,358,2.39832,27803784550,0.36241,0.25283,2.20374,0.19458,13,1,0.43320,0.20076,1,1.30365,0.05926,0,,0.30612,0.36385,19.32227,1.13919,1,0.53995,0.37066,17.20694,1.13919,1,0,0.00000,13,,
15,NewMedia16,382,2.55896,27805390991,0.42073,0.18502,2.40515,0.15381,14,1,0.41443,0.24584,1,1.30365,0.05926,0,,0.30639,0.36426,20.08632,1.10281,1,0.54033,0.37156,17.90272,1.10281,1,0,0.00000,13,,
15,NewMedia16,407,2.72620,27807062673,0.42635,0.24823,2.56580,0.16040,15,1,0.55306,0.25306,1,1.30365,0.05926,0,,0.31177,0.36452,20.66649,1.10281,1,0.54579,0.37185,17.39989,1.10281,1,0,0.00000,13,,
15,NewMedia16,452,3.02771,27810077912,0.56426,0.25049,2.75269,0.27502,16,1,0.55974,0.19208,1,1.30365,0.05926,0,,0.31129,0.36454,20.98323,1.17175,1,0.54578,0.37185,18.28569,1.17175,1,0,0.00000,13,,
15,NewMedia16,494,3.30933,27812894950,0.54093,0.25013,3.03430,0.27502,17,1,0.54647,0.20733,1,1.30365,0.05926,0,,0.31072,0.36423,21.25473,1.17175,1,0.54530,0.37137,17.88799,1.17175,1,0,0.00000,13,,
15,NewMedia16,526,3.52332,27815034405,0.54017,0.23474,3.31616,0.20715,18,1,0.45504,0.28102,1,1.30365,0.05926,0,,0.30718,0.36454,21.16708,1.06452,1,0.54174,0.37209,18.61481,1.07218,1,0,0.00000,12,,
15,NewMedia16,548,3.67065,27816507201,0.42943,0.19171,3.55017,0.12048,19,1,0.43654,0.31643,1,1.30365,0.05926,0,,0.30591,0.36399,21.15842,1.06452,1,0.54010,0.37134,18.76749,1.05686,1,0,0.00000,12,,
15,NewMedia16,582,3.89832,27818784565,0.38901,0.24866,3.67725,0.22107,20,1,0.38486,0.17297,1,1.30365,0.05926,0,,0.30405,0.36417,21.50019,1.16313,1,0.53859,0.37083,19.64302,1.15451,1,0,0.00000,12,,
15,NewMedia16,648,4.34045,27823205768,0.38826,0.23728,3.90503,0.43542,21,1,0.39832,0.32388,1,1.30365,0.05926,0,,0.30270,0.36468,21.99048,1.04154,1,0.53748,0.37136,19.33790,1.04154,1,0,0.00000,12,,
15,NewMedia16,668,4.47437,27824544456,0.39125,0.28665,4.34729,0.12708,22,1,0.38636,0.25826,1,1.30365,0.05926,0,,0.30284,0.36504,22.10580,1.10281,1,0.53754,0.37120,19.12827,1.10281,1,0,0.00000,12,,
15,NewMedia16,705,4.72278,27827028617,0.40748,0.25442,4.48108,0.24170,23,1,0.52163,0.29897,1,1.30365,0.05926,0,,0.30653,0.36533,22.96257,1.10281,1,0.54105,0.37236,19.99953,1.10281,1,0,0.00000,12,,
15,NewMedia16,745,4.99023,27829703355,0.53119,0.28154,4.72937,0.26086,24,1,0.56994,0.31414,1,1.30365,0.05926,0,,0.30709,0.36513,22.80915,1.12962,1,0.54190,0.37137,19.47710,1.12196,1,0,0.00000,12,,
15,NewMedia16,766,5.13098,27831110601,0.55734,0.29491,4.99695,0.13403,25,1,0.54504,0.25894,1,1.30365,0.05926,0,,0.30647,0.36562,22.30848,1.12866,1,0.54114,0.37205,19.42198,1.13728,1,0,0.00000,12,,
15,NewMedia16,800,5.35889,27833389813,0.54832,0.23998,5.13745,0.22144,26,1,0.53542,0.21790,1,1.30365,0.05926,0,,0.30621,0.36533,21.11852,1.17175,1,0.54097,0.37128,17.49123,1.17175,1,0,0.00000,12,,
15,NewMedia16,826,5.53271,27835128150,0.52798,0.24414,5.36523,0.16748,27,1,0.51882,0.27364,1,1.30365,0.05926,0,,0.30552,0.36533,20.20555,1.10281,1,0.54043,0.37099,17.16956,1.10281,1,0,0.00000,12,,
15,NewMedia16,874,5.85437,27838344813,0.54242,0.28343,5.53943,0.31494,28,1,0.56409,0.24344,1,1.30365,0.05926,0,,0.30573,0.36647,20.14839,1.11143,1,0.54069,0.37183,17.00186,1.12005,1,0,0.00000,12,,
15,NewMedia16,911,6.10229,27840824041,0.53815,0.23351,5.86096,0.24133,29,1,0.53655,0.20400,1,1.30365,0.05926,0,,0.30540,0.36622,20.24200,1.17175,1,0.54055,0.37243,17.32242,1.17175,1,0,0.00000,12,,
15,NewMedia16,947,6.34363,27843237358,0.53602,0.22445,6.10876,0.23486,30,1,0.53853,0.19345,1,1.30365,0.05926,0,,0.30039,0.36721,20.53192,1.14820,1,0.53522,0.37165,18.15812,1.12981,1,0,0.00000,12,,
15,NewMedia16,966,6.47058,27844506997,0.50936,0.22521,6.35034,0.12024,31,1,0.41175,0.26538,1,1.30365,0.05926,0,,0.29571,0.36730,20.65346,1.04154,1,0.53013,0.37138,18.20831,1.04154,1,0,0.00000,12,,
15,NewMedia16,989,6.62512,27846052017,0.42259,0.24134,6.47742,0.14771,32,1,0.40034,0.16888,1,1.30365,0.05926,0,,0.29578,0.36761,20.42699,1.12867,1,0.53050,0.37153,17.72913,1.12005,1,0,0.00000,12,,
15,NewMedia16,1023,6.85254,27848326533,0.38642,0.17790,6.63123,0.22131,33,1,0.37939,0.15254,1,1.30365,0.05926,0,,0.29646,0.36658,20.65009,1.17175,1,0.53160,0.37116,17.95839,1.17175,1,0,0.00000,12,,
15,NewMedia16,1045,6.99976,27849799216,0.38580,0.16167,6.85901,0.14075,34,1,0.38293,0.20841,1,1.30365,0.05926,0,,0.29599,0.36661,21.26461,1.10282,1,0.53093,0.37088,18.37198,1.10282,1,0,0.00000,12,,
15,NewMedia16,1087,7.28149,27852616532,0.38568,0.18717,7.00659,0.27490,35,1,0.38691,0.20963,1,1.30365,0.05926,0,,0.29011,0.36766,21.19628,1.12292,1,0.52524,0.36986,18.90436,1.10665,1,0,0.00000,12,,
15,NewMedia16,1111,7.44214,27854222760,0.38801,0.19695,7.28784,0.15430,36,1,0.38006,0.14654,1,1.30365,0.05926,0,,0.28909,0.36714,21.91498,1.17175,1,0.52426,0.36934,19.28053,1.17175,1,0,0.00000,12,,
15,NewMedia16,1135,7.60254,27855825987,0.37640,0.21522,7.44849,0.15405,37,1,0.30784,0.48516,1,1.30365,0.05926,0,,0.28728,0.37146,21.47590,1.15452,1,0.52123,0.37367,19.34770,1.15452,1,0,0.00000,12,,
15,NewMedia16,1160,7.77002,27857500810,0.28981,0.65465,7.62915,0.14087,38,1,0.21240,0.74869,1,1.30365,0.05926,0,,0.28614,0.37665,21.66397,1.11143,1,0.52033,0.37937,19.05577,1.11143,1,0,0.00000,11,,
15,NewMedia16,1194,7.99768,27859777899,0.22187,0.76311,7.77673,0.22095,39,1,0.34727,0.78368,1,1.30365,0.05926,0,,0.29097,0.37663,21.64577,1.11431,1,0.52596,0.37974,18.63834,1.12292,1,0,0.00000,11,,
15,NewMedia16,1226,8.21216,27861922984,0.44042,0.75791,8.02466,0.18750,40,1,0.44851,0.72317,1,1.30365,0.05926,0,,0.29451,0.37508,20.40344,1.15452,1,0.52958,0.37875,17.76180,1.14590,1,0,0.00000,11,,
15,NewMedia16,1267,8.48694,27864670099,0.46849,0.74012,8.21924,0.26770,41,1,0.32868,0.67824,1,1.30365,0.05926,0,,0.29165,0.37515,20.56891,1.12005,1,0.52638,0.37866,18.44280,1.12005,1,0,0.00000,11,,
15,NewMedia16,1286,8.61414,27865942789,0.27280,0.58963,8.51355,0.10059,42,1,0.33919,0.33551,1,1.30365,0.05926,0,,0.29069,0.36899,22.01145,1.08846,1,0.52436,0.37298,19.50000,1.08846,1,0,0.00000,11,,
15,NewMedia16,1317,8.82166,27868017942,0.32179,0.27778,8.64087,0.18079,43,1,0.30944,0.21537,1,1.30365,0.05926,0,,0.29161,0.36830,20.70285,1.16314,1,0.52624,0.37208,18.93469,1.15452,1,0,0.00000,11,,
15,NewMedia16,1346,9.01636,27869964103,0.38219,0.26028,8.82837,0.18799,44,1,0.37998,0.18570,1,1.30365,0.05926,0,,0.29326,0.36751,20.51410,1.17175,1,0.52785,0.37151,18.24233,1.17175,1,0,0.00000,11,,
15,NewMedia16,1397,9.35754,27873376980,0.38238,0.22692,9.02319,0.33435,45,1,0.37460,0.12522,1,1.30365,0.05926,0,,0.29161,0.36674,20.87396,1.17175,1,0.52628,0.37036,18.14962,1.17175,1,0,0.00000,11,,
15,NewMedia16,1419,9.50488,27874850270,0.38337,0.21240,9.36462,0.14026,46,1,0.39354,0.29377,1,1.30365,0.05926,0,,0.29176,0.36655,20.72197,1.05686,1,0.52641,0.36991,18.50280,1.05686,1,0,0.00000,11,,
15,NewMedia16,1437,9.62610,27876062498,0.38304,0.19124,9.51160,0.11450,47,1,0.37624,0.15083,1,1.30365,0.05926,0,,0.29238,0.36647,21.04586,1.17175,1,0.52709,0.36990,18.41300,1.17175,1,0,0.00000,11,,
15,NewMedia16,1479,9.90686,27878869437,0.38301,0.18623,9.63220,0.27466,48,1,0.38740,0.23770,1,1.30365,0.05926,0,,0.29118,0.36607,21.59275,1.05782,1,0.52594,0.36930,19.20947,1.07410,1,0,0.00000,11,,
15,NewMedia16,1496,10.02075,27880008222,0.38946,0.25236,9.91345,0.10730,49,1,0.39454,0.29413,1,1.30365,0.05926,0,,0.29162,0.36660,22.18880,1.04155,1,0.52632,0.36995,19.81378,1.04155,1,0,0.00000,11,,
15,NewMedia16,1570,10.51636,27884965069,0.39885,0.23179,10.02747,0.48889,50,1,0.52773,0.28198,1,1.30365,0.05926,0,,0.29445,0.36650,23.24867,1.10474,1,0.52918,0.36944,20.39991,1.10474,1,0,0.00000,11,,
15,NewMedia16,1597,10.69727,27886774064,0.53056,0.26053,10.54370,0.15356,51,1,0.53479,0.21795,1,1.30365,0.05926,0,,0.29453,0.36654,22.86237,1.13729,1,0.52944,0.36951,19.77979,1.13729,1,0,0.00000,11,,
15,NewMedia16,1654,11.07910,27890591626,0.54231,0.27864,10.70361,0.37549,52,1,0.59586,0.28501,1,1.30365,0.05926,0,,0.29799,0.36748,21.45372,1.10474,1,0.53256,0.37096,18.74251,1.10474,1,0,0.00000,11,,
15,NewMedia16,1686,11.29346,27892736082,0.61363,0.29018,11.08606,0.20740,53,1,0.65568,0.26303,1,1.30365,0.05926,0,,0.30128,0.36764,20.68625,1.10282,1,0.53581,0.37153,18.41642,1.10282,1,0,0.00000,11,,
15,NewMedia16,1785,11.95654,27899366339,0.66025,0.25456,11.30017,0.65637,54,1,0.65646,0.23316,1,1.30365,0.05926,0,,0.30071,0.36509,20.56107,1.10282,1,0.53578,0.36881,18.08771,1.10282,1,0,0.00000,11,,
15,NewMedia16,1820,12.19141,27901715758,0.65507,0.24639,11.96338,0.22803,55,1,0.64954,0.28535,1,1.30365,0.05926,0,,0.30207,0.36465,20.66541,1.07219,1,0.53714,0.36843,18.22538,1.07219,1,0,0.00000,11,,
15,NewMedia16,1853,12.41248,27903926223,0.65643,0.28472,12.19812,0.21436,56,1,0.50745,0.24670,1,1.30365,0.05926,0,,0.29517,0.36521,21.33355,1.08751,1,0.53011,0.36850,18.54235,1.07985,1,0,0.00000,11,,
15,NewMedia16,1905,12.76086,27907409523,0.52066,0.24799,12.43896,0.32190,57,1,0.52913,0.30844,1,1.30365,0.05926,0,,0.29677,0.36506,21.54490,1.07985,1,0.53183,0.36883,19.14700,1.07219,1,0,0.00000,11,,
