MEDIA_ID,MEDIA_NAME,CNT,TIME(2022/03/29 11:53:22.939),TIMETICK(f=10000000),FPOGX,FPOGY,FPOGS,FPOGD,FPOGID,FPOGV,BPOGX,BPOGY,BPOGV,CX,CY,CS,USER,LPCX,LPCY,LPD,LPS,LPV,RPCX,RPCY,RPD,RPS,RPV,BKID,BKDUR,BKPMIN,AOI,
5,NewMedia6,44,0.32178,11225107656884,0.52544,0.27815,0.08838,0.23340,2,1,0.39110,0.17082,1,1.37500,0.13056,0,,0.39766,0.86731,18.28610,0.99932,1,0.64492,0.87799,21.93889,0.99246,1,0,0.00000,28,,
5,NewMedia6,68,0.48193,11225109261537,0.28704,0.14965,0.34814,0.13379,3,1,0.17709,0.12558,1,1.33438,0.05926,0,,0.38407,0.86482,14.86747,0.96042,1,0.63052,0.87210,19.10545,0.95424,1,0,0.00000,28,,
5,NewMedia6,85,0.59619,11225110402202,0.16811,0.08770,0.48877,0.10742,4,1,0.14821,0.08090,1,1.33281,0.05926,0,,0.37157,0.86365,13.58499,0.98559,1,0.61799,0.86544,17.23248,0.97873,1,0,0.00000,28,,
5,NewMedia6,138,0.95117,11225113950423,0.14930,0.04055,0.60254,0.34863,5,1,0.22048,0.05548,1,1.33281,0.05926,0,,0.35006,0.86549,12.73595,0.97873,1,0.59433,0.85423,15.27608,0.97873,1,0,0.00000,28,,
5,NewMedia6,181,1.24609,11225116903013,0.21547,0.03099,0.95752,0.28857,6,1,0.22836,-0.02179,1,1.33281,0.05926,0,,0.34933,0.86587,12.80338,1.03315,1,0.59225,0.85055,14.90633,1.03315,1,0,0.00000,28,,
5,NewMedia6,202,1.38721,11225118310104,0.25601,0.02309,1.25293,0.13428,7,1,0.28168,0.05958,1,1.33281,0.05926,0,,0.35112,0.86402,13.32491,0.98192,1,0.59409,0.84860,15.47658,0.98192,1,0,0.00000,28,,
5,NewMedia6,243,1.66113,11225121052637,0.29094,0.05669,1.39355,0.26758,8,1,0.32320,0.05775,1,1.33281,0.05926,0,,0.35461,0.85734,13.16167,0.98798,1,0.59558,0.84182,15.05821,0.98798,1,0,0.00000,28,,
5,NewMedia6,261,1.78174,11225122258639,0.33788,0.00734,1.66895,0.11279,9,1,0.33295,-0.06041,1,1.33281,0.05926,0,,0.35809,0.85596,12.83339,1.07877,1,0.59837,0.84136,14.92689,1.07877,1,0,0.00000,28,,
5,NewMedia6,302,2.05664,11225125008299,0.34999,0.02071,1.78809,0.26855,10,1,0.36483,0.06671,1,1.33281,0.05926,0,,0.36096,0.85728,13.08676,1.00618,1,0.60142,0.84355,14.85161,1.00618,1,0,0.00000,28,,
5,NewMedia6,404,2.74023,11225131840641,0.39696,0.04480,2.06348,0.67676,11,1,0.20619,0.07358,1,1.33281,0.05926,0,,0.35704,0.85538,12.38518,0.99920,1,0.59814,0.84228,14.98006,0.99234,1,0,0.00000,28,,
5,NewMedia6,433,2.93408,11225133779266,0.16886,0.05925,2.76904,0.16504,12,1,0.15632,0.07903,1,1.33281,0.05926,0,,0.35217,0.85700,12.22201,1.03315,1,0.59324,0.84236,15.49120,1.03315,1,0,0.00000,28,,
5,NewMedia6,450,3.05469,11225134984983,0.17013,0.13800,2.94043,0.11426,13,1,0.14191,0.29876,0,1.33281,0.05926,0,,0.35262,0.85669,11.58567,1.03315,0,0.59180,0.84316,9.22252,1.03315,0,0,0.00000,28,,
5,NewMedia6,489,3.31592,11225137600496,0.15727,0.06254,3.16162,0.15430,14,1,0.15658,0.11753,1,1.33281,0.05926,0,,0.34999,0.85742,12.26283,0.97873,1,0.59153,0.84242,15.48376,0.97873,1,0,0.00000,29,,
5,NewMedia6,528,3.57715,11225140209915,0.16022,0.08345,3.32275,0.25439,15,1,0.16559,0.13085,1,1.33281,0.05926,0,,0.34941,0.85812,12.46912,0.97873,1,0.59094,0.84298,15.89808,0.97873,1,0,0.00000,29,,
5,NewMedia6,558,3.77783,11225142217556,0.17729,0.06511,3.58350,0.19434,16,1,0.21257,0.05944,1,1.33281,0.05926,0,,0.35098,0.85801,12.83563,1.01280,1,0.59252,0.84292,15.93188,1.00594,1,0,0.00000,29,,
5,NewMedia6,581,3.93164,11225143758096,0.22990,0.08678,3.78418,0.14746,17,1,0.34180,-0.00945,1,1.33281,0.05926,0,,0.35664,0.85619,13.34011,1.01955,1,0.59835,0.84151,14.97708,1.03408,1,0,0.00000,29,,
5,NewMedia6,620,4.19287,11225146370649,0.37348,0.02722,3.95850,0.23438,18,1,0.39547,0.02009,1,1.33281,0.05926,0,,0.35780,0.85710,12.90691,1.02641,1,0.59964,0.84250,15.06161,1.02641,1,0,0.00000,29,,
5,NewMedia6,634,4.28711,11225147313818,0.26849,0.03923,4.19971,0.08740,19,1,0.18033,0.02777,1,1.33281,0.05926,0,,0.34980,0.85965,12.59414,1.03315,1,0.59110,0.84413,15.33571,1.03315,1,0,0.00000,29,,
5,NewMedia6,669,4.52148,11225149655837,0.18489,0.04909,4.29395,0.22754,20,1,0.21490,0.14267,1,1.33281,0.05926,0,,0.34816,0.85972,12.64788,0.97873,1,0.59003,0.84362,15.52909,0.97873,1,0,0.00000,29,,
5,NewMedia6,694,4.68896,11225151329909,0.25466,0.10570,4.52832,0.16064,21,1,0.27346,0.16136,1,1.33281,0.05926,0,,0.35151,0.85887,13.06298,0.96819,1,0.59343,0.84352,15.48094,0.97505,1,0,0.00000,29,,
5,NewMedia6,716,4.83594,11225152800497,0.28874,0.11719,4.69531,0.14063,22,1,0.32272,0.09501,1,1.33281,0.05926,0,,0.35567,0.85832,13.38707,1.01337,1,0.59774,0.84379,15.63847,1.02641,1,0,0.00000,29,,
5,NewMedia6,751,5.07031,11225155145220,0.33554,0.10553,4.84277,0.22754,23,1,0.37061,0.10942,1,1.33281,0.05926,0,,0.35784,0.85896,13.52060,1.02641,1,0.59998,0.84489,15.53662,1.02641,1,0,0.00000,29,,
5,NewMedia6,831,5.60693,11225160509092,0.36753,0.12010,5.07764,0.52930,24,1,0.36718,0.15920,1,1.33281,0.05926,0,,0.36009,0.85813,12.90137,0.99221,1,0.60249,0.84471,15.39534,0.99221,1,0,0.00000,28,,
5,NewMedia6,848,5.72021,11225161643135,0.32415,0.12523,5.61328,0.10693,25,1,0.18576,0.15306,1,1.33281,0.05926,0,,0.35259,0.85987,12.45776,0.98547,1,0.59459,0.84534,15.41414,0.99234,1,0,0.00000,28,,
5,NewMedia6,875,5.90137,11225163455308,0.17126,0.16385,5.74707,0.15430,26,1,0.17316,0.12292,1,1.33281,0.05926,0,,0.35169,0.85955,12.75764,1.04082,1,0.59378,0.84486,15.61321,1.03315,1,0,0.00000,28,,
5,NewMedia6,912,6.14990,11225165941297,0.16829,0.13762,5.90820,0.24170,27,1,0.16869,0.19775,1,1.33281,0.05926,0,,0.35177,0.85953,12.84295,0.97873,1,0.59410,0.84495,15.83772,0.97873,1,0,0.00000,28,,
5,NewMedia6,949,6.39697,11225168408140,0.25987,0.15903,6.15771,0.23926,28,1,0.26707,0.20884,1,1.33281,0.05926,0,,0.35499,0.85859,13.21830,0.98192,1,0.59732,0.84477,15.75588,0.98192,1,0,0.00000,28,,
5,NewMedia6,1003,6.75879,11225172027342,0.33848,0.13470,6.40381,0.35498,29,1,0.38617,0.16706,1,1.33281,0.05926,0,,0.36009,0.85791,13.26836,1.00570,1,0.60229,0.84513,15.12238,1.00570,1,0,0.00000,28,,
5,NewMedia6,1049,7.07324,11225175173729,0.38387,0.13004,6.76514,0.30811,30,1,0.42993,0.18091,1,1.33281,0.05926,0,,0.36376,0.85800,13.32971,0.99221,1,0.60619,0.84613,14.78022,0.99221,1,0,0.00000,28,,
5,NewMedia6,1072,7.22803,11225176718774,0.44661,0.13652,7.08008,0.14795,31,1,0.50598,0.14180,1,1.33281,0.05926,0,,0.36704,0.85811,13.55683,1.04256,1,0.60937,0.84711,14.85191,1.04942,1,0,0.00000,28,,
5,NewMedia6,1111,7.48877,11225179329279,0.49553,0.17890,7.23438,0.25439,32,1,0.53805,0.17105,1,1.33281,0.05926,0,,0.36874,0.85759,13.69688,1.03315,1,0.61140,0.84734,14.24977,1.03315,1,0,0.00000,28,,
5,NewMedia6,1127,7.59619,11225180400214,0.46925,0.18137,7.49512,0.10107,33,1,0.21591,0.19972,1,1.33281,0.05926,0,,0.35667,0.85980,12.67846,0.99405,1,0.59918,0.84779,15.64029,0.99405,1,0,0.00000,28,,
5,NewMedia6,1183,7.97119,11225184151033,0.16370,0.19878,7.62256,0.34863,34,1,0.22938,0.23394,1,1.33281,0.05926,0,,0.35794,0.85968,13.29077,0.98547,1,0.60058,0.84812,15.79679,0.99234,1,0,0.00000,28,,
5,NewMedia6,1223,8.23926,11225186830867,0.26795,0.21280,7.97803,0.26123,35,1,0.33093,0.21825,1,1.33281,0.05926,0,,0.36321,0.85961,14.66602,1.01967,1,0.60545,0.84894,16.58033,1.01967,1,0,0.00000,28,,
5,NewMedia6,1251,8.42676,11225188709600,0.33287,0.22322,8.24561,0.18115,36,1,0.33743,0.17445,1,1.33281,0.05926,0,,0.36367,0.85898,14.39514,1.04849,1,0.60612,0.84872,16.53201,1.05616,1,0,0.00000,28,,
5,NewMedia6,1296,8.73535,11225191792032,0.40312,0.21421,8.43359,0.30176,37,1,0.45451,0.19797,1,1.33281,0.05926,0,,0.37099,0.85804,14.20791,1.03315,1,0.61357,0.84903,15.37353,1.03315,1,0,0.00000,28,,
5,NewMedia6,1332,8.97559,11225194197124,0.47941,0.20881,8.74170,0.23389,38,1,0.55754,0.20952,1,1.33281,0.05926,0,,0.37376,0.85768,14.03683,1.02641,1,0.61638,0.84904,14.91435,1.02641,1,0,0.00000,28,,
5,NewMedia6,1370,9.23047,11225196744265,0.56814,0.22213,8.98291,0.24756,39,1,0.59797,0.20894,1,1.33281,0.05926,0,,0.37602,0.85704,13.86881,1.00618,1,0.61854,0.84879,14.55635,1.00618,1,0,0.00000,28,,
5,NewMedia6,1384,9.32422,11225197683472,0.48159,0.24003,9.23730,0.08691,40,1,0.19177,0.26495,1,1.33281,0.05926,0,,0.36142,0.85923,12.36995,0.99908,1,0.60381,0.84932,15.47687,1.00594,1,0,0.00000,28,,
5,NewMedia6,1420,9.56543,11225200094988,0.17661,0.28577,9.35059,0.21484,41,1,0.17160,0.33948,1,1.33281,0.05926,0,,0.35924,0.85954,12.33670,0.92975,1,0.60158,0.84936,15.60477,0.92975,1,0,0.00000,28,,
5,NewMedia6,1448,9.75342,11225201973174,0.17199,0.32992,9.57178,0.18164,42,1,0.24704,0.25695,1,1.33281,0.05926,0,,0.36073,0.85937,12.86300,1.00012,1,0.60379,0.84982,15.18290,1.00012,1,0,0.00000,28,,
5,NewMedia6,1491,10.04150,11225204853342,0.30616,0.26559,9.77930,0.26221,43,1,0.29881,0.37571,0,1.33281,0.05926,0,,0.36537,0.85914,7.76385,1.00618,0,0.60655,0.85021,10.51256,1.00618,0,0,0.00000,28,,
5,NewMedia6,1545,10.40283,11225208471028,0.34357,0.25794,10.16846,0.23438,44,1,0.37263,0.26627,1,1.33281,0.05926,0,,0.36738,0.85877,13.19802,1.03315,1,0.61022,0.85167,14.71155,1.02629,1,0,0.00000,29,,
5,NewMedia6,1583,10.65723,11225211012361,0.37443,0.26439,10.40967,0.24756,45,1,0.43178,0.22874,1,1.33281,0.05926,0,,0.37045,0.85801,12.72492,1.04849,1,0.61345,0.85073,15.24097,1.04082,1,0,0.00000,29,,
5,NewMedia6,1641,11.04590,11225214898235,0.47371,0.25504,10.66406,0.38184,46,1,0.51415,0.22283,1,1.33281,0.05926,0,,0.37559,0.85747,13.47061,1.06383,1,0.61873,0.85155,14.97120,1.06383,1,0,0.00000,29,,
5,NewMedia6,1679,11.30078,11225217446642,0.56407,0.24213,11.05273,0.24805,47,1,0.59065,0.26803,1,1.33281,0.05926,0,,0.37863,0.85750,13.56288,1.02641,1,0.62186,0.85198,14.48659,1.02641,1,0,0.00000,29,,
5,NewMedia6,1708,11.49463,11225219389164,0.58517,0.27049,11.30664,0.18799,48,1,0.56189,0.24113,1,1.33281,0.05926,0,,0.37906,0.85745,13.47479,1.04082,1,0.62217,0.85237,14.88935,1.04849,1,0,0.00000,28,,
5,NewMedia6,1735,11.67529,11225221193376,0.56923,0.24831,11.50146,0.17383,49,1,0.60645,0.24809,1,1.33281,0.05926,0,,0.38046,0.85759,13.69688,1.03315,1,0.62351,0.85261,15.07915,1.03315,1,0,0.00000,28,,
5,NewMedia6,1751,11.78223,11225222263229,0.56016,0.25299,11.68164,0.10059,50,1,0.32348,0.27949,1,1.33281,0.05926,0,,0.37249,0.85833,11.78860,1.00707,1,0.61541,0.85271,15.16662,0.99403,1,0,0.00000,28,,
5,NewMedia6,1787,12.02393,11225224677486,0.20376,0.27159,11.80908,0.21484,51,1,0.16449,0.34052,1,1.33281,0.05926,0,,0.36429,0.85940,12.67137,0.97873,1,0.60706,0.85247,15.93310,0.97873,1,0,0.00000,28,,
5,NewMedia6,1866,12.55273,11225229968213,0.17239,0.30956,12.03076,0.52197,52,1,0.23320,0.33357,1,1.33281,0.05926,0,,0.36751,0.85872,14.15276,0.98798,1,0.61102,0.85373,16.36511,0.98798,1,0,0.00000,27,,
5,NewMedia6,1886,12.68652,11225231305868,0.29488,0.23357,12.57959,0.10693,53,1,0.29685,0.28789,1,1.33281,0.05926,0,,0.36903,0.85984,14.40803,1.03315,1,0.61165,0.85205,16.00202,1.03315,1,0,0.00000,27,,
5,NewMedia6,1912,12.86084,11225233049276,0.29376,0.30026,12.69336,0.16748,54,1,0.26515,0.34154,1,1.33281,0.05926,0,,0.36899,0.85809,14.07335,1.01256,1,0.61223,0.85194,16.11640,1.01942,1,0,0.00000,27,,
5,NewMedia6,1916,12.88770,11225233315890,0.27149,0.26366,12.86768,0.02002,55,1,0.24917,0.03704,1,1.33281,0.05926,0,,0.36911,0.85789,13.72956,1.01293,1,0.61225,0.85197,16.11734,1.01293,1,0,0.00000,27,,
5,NewMedia6,1958,13.16895,11225236129467,0.37912,0.28216,12.93457,0.23438,56,1,0.42795,0.31375,1,1.33281,0.05926,0,,0.37461,0.85883,13.06536,1.01942,1,0.61783,0.85407,15.47284,1.02629,1,0,0.00000,27,,
5,NewMedia6,1992,13.39648,11225238405913,0.41072,0.30226,13.17578,0.22070,57,1,0.37850,0.24853,1,1.33281,0.05926,0,,0.37311,0.85777,13.77984,1.07246,1,0.61644,0.85420,15.00869,1.06383,1,0,0.00000,27,,
5,NewMedia6,2017,13.56445,11225240083685,0.37613,0.26205,13.40332,0.16113,58,1,0.38558,0.31399,1,1.33281,0.05926,0,,0.37365,0.85766,13.09564,1.03315,1,0.61691,0.85431,14.06618,1.03315,1,0,0.00000,27,,
5,NewMedia6,2051,13.79199,11225242358770,0.41259,0.30951,13.57080,0.22119,59,1,0.54033,0.32625,1,1.33281,0.05926,0,,0.38013,0.85671,13.17212,1.00707,1,0.62372,0.85353,14.89929,0.99403,1,0,0.00000,27,,
5,NewMedia6,2106,14.16016,11225246042660,0.54732,0.31077,13.81885,0.34131,60,1,0.61362,0.31534,1,1.33281,0.05926,0,,0.38824,0.85561,13.78265,1.03315,1,0.63152,0.85532,14.26344,1.04082,1,0,0.00000,26,,
5,NewMedia6,2158,14.50879,11225249526000,0.63868,0.30185,14.16699,0.34180,61,1,0.69099,0.34277,1,1.33281,0.05926,0,,0.39384,0.85437,13.18566,0.99221,1,0.63729,0.85622,13.83064,0.99221,1,0,0.00000,26,,
5,NewMedia6,2186,14.69629,11225251401593,0.70443,0.33879,14.51514,0.18115,62,1,0.76768,0.38333,1,1.33281,0.05926,0,,0.39795,0.85450,13.24628,0.96981,1,0.64137,0.85724,13.64744,0.96422,1,0,0.00000,26,,
5,NewMedia6,2268,15.24561,11225256896981,0.79470,0.37404,14.70264,0.54297,63,1,0.81657,0.43462,1,1.33281,0.05926,0,,0.40086,0.85463,13.18991,0.94279,1,0.64438,0.85783,13.50053,0.92975,1,0,0.00000,26,,
5,NewMedia6,2281,15.33301,11225257769586,0.57334,0.36018,15.25244,0.08057,64,1,0.22600,0.29169,1,1.33281,0.05926,0,,0.37918,0.85594,12.90328,1.04082,1,0.62274,0.85764,14.16472,1.04849,1,0,0.00000,26,,
5,NewMedia6,2307,15.50684,11225259506818,0.17821,0.35974,15.35938,0.14746,65,1,0.17297,0.37842,1,1.33281,0.05926,0,,0.37564,0.85595,12.06736,0.97255,1,0.61861,0.85591,15.89959,0.97873,1,0,0.00000,26,,
5,NewMedia6,2335,15.69434,11225261382027,0.17433,0.37581,15.51318,0.18115,66,1,0.23964,0.40675,1,1.33281,0.05926,0,,0.38047,0.84921,13.04665,0.97255,1,0.62283,0.84878,14.86855,0.96638,1,0,0.00000,26,,
5,NewMedia6,2383,16.01611,11225264599829,0.23109,0.34557,15.70068,0.31543,67,1,0.16992,0.34531,1,1.33281,0.05926,0,,0.38662,0.83665,12.93208,1.02023,1,0.62866,0.83955,15.76073,1.03476,1,0,0.00000,26,,
5,NewMedia6,2409,16.19043,11225266344825,0.19294,0.34468,16.02246,0.16797,68,1,0.29995,0.31376,1,1.33281,0.05926,0,,0.39302,0.83531,13.45898,1.04082,1,0.63471,0.83947,15.12501,1.03315,1,0,0.00000,26,,
5,NewMedia6,2471,16.60547,11225270495273,0.31299,0.34697,16.19727,0.40820,69,1,0.39749,0.32362,1,1.33281,0.05926,0,,0.40013,0.83084,13.98617,1.01942,1,0.64287,0.83818,15.49208,1.02629,1,0,0.00000,26,,
5,NewMedia6,2509,16.86035,11225273042606,0.39012,0.34877,16.61182,0.24854,70,1,0.36788,0.30452,1,1.33281,0.05926,0,,0.39946,0.83117,13.23714,1.04082,1,0.64386,0.83927,15.18326,1.04849,1,0,0.00000,26,,
5,NewMedia6,2566,17.24854,11225276925863,0.39247,0.34525,16.86621,0.38232,71,1,0.50195,0.32272,1,1.33281,0.05926,0,,0.40127,0.83139,13.87434,1.00707,1,0.64500,0.84149,14.88853,0.99403,1,0,0.00000,26,,
5,NewMedia6,2600,17.47607,11225279201981,0.54317,0.31248,17.27539,0.20068,72,1,0.64049,0.33893,1,1.33281,0.05926,0,,0.40441,0.83393,13.88368,1.01256,1,0.64834,0.84292,14.57310,1.01256,1,0,0.00000,25,,
5,NewMedia6,2632,17.69043,11225281343605,0.66268,0.31025,17.48291,0.20752,73,1,0.74635,0.36878,1,1.33281,0.05926,0,,0.40866,0.83478,13.63616,0.97312,1,0.65241,0.84451,14.33815,0.96694,1,0,0.00000,25,,
5,NewMedia6,2650,17.81738,11225282615797,0.71183,0.33474,17.69727,0.12012,74,1,0.53793,0.21601,1,1.33281,0.05926,0,,0.40029,0.83255,12.90971,1.00582,1,0.64461,0.84128,14.64835,1.00582,1,0,0.00000,25,,
5,NewMedia6,2723,18.30664,11225287505766,0.42884,0.18123,17.84424,0.46240,75,1,0.47850,0.17733,1,1.33281,0.05926,0,,0.39651,0.83415,13.95622,1.00570,1,0.63993,0.84128,15.86363,1.00570,1,0,0.00000,25,,
5,NewMedia6,2753,18.50781,11225289517618,0.47835,0.17294,18.31348,0.19434,76,1,0.50251,0.23431,1,1.33281,0.05926,0,,0.39745,0.83546,14.48846,1.00728,1,0.64096,0.84253,15.80516,1.00728,1,0,0.00000,25,,
