MEDIA_ID,MEDIA_NAME,CNT,TIME(2022/03/24 16:03:22.757),TIMETICK(f=10000000),FPOGX,FPOGY,FPOGS,FPOGD,FPOGID,FPOGV,BPOGX,BPOGY,BPOGV,CX,CY,CS,USER,LPCX,LPCY,LPD,LPS,LPV,RPCX,RPCY,RPD,RPS,RPV,BKID,BKDUR,BKPMIN,AOI,
7,NewMedia8,47,0.31494,7090957724378,0.29889,0.36631,0.00000,0.31494,1,1,0.35692,0.24330,1,1.33073,0.12222,0,,0.34062,0.33829,21.47202,1.04512,1,0.60909,0.31868,20.19284,1.04512,1,0,0.00000,3,,
7,NewMedia8,72,0.48291,7090959401940,0.35532,0.20345,0.34180,0.14111,2,1,0.32707,0.15843,1,1.31458,0.11204,0,,0.34134,0.33605,18.42815,1.02809,1,0.60922,0.31662,17.93909,1.03621,1,0,0.00000,3,,
7,NewMedia8,97,0.65039,7090961078428,0.27279,0.08174,0.50977,0.14063,3,1,0.28548,0.04709,1,1.31354,0.11111,0,,0.33711,0.33447,17.14254,1.02989,1,0.60513,0.31420,16.52990,1.02989,1,0,0.00000,3,,
7,NewMedia8,123,0.82520,7090962827331,0.28830,0.07143,0.65723,0.16797,4,1,0.34953,0.06612,1,1.31354,0.11111,0,,0.33850,0.33497,17.19340,1.02088,1,0.60604,0.31460,16.88387,1.02809,1,0,0.00000,3,,
7,NewMedia8,151,1.01172,7090964689636,0.32760,0.08242,0.83105,0.18066,5,1,0.26905,0.13216,1,1.31354,0.11111,0,,0.33796,0.33682,17.22983,1.00644,1,0.60477,0.31557,17.43206,1.01366,1,0,0.00000,3,,
7,NewMedia8,196,1.31299,7090967703869,0.28976,0.14977,1.02490,0.28809,6,1,0.32957,0.16592,1,1.31354,0.11111,0,,0.34058,0.33610,18.53702,1.00653,1,0.60762,0.31630,17.93274,0.99932,1,0,0.00000,3,,
7,NewMedia8,240,1.60840,7090970657120,0.33312,0.11789,1.31982,0.28857,7,1,0.36675,0.10449,1,1.31354,0.11111,0,,0.34206,0.33554,18.40066,1.06036,1,0.60910,0.31505,17.82096,1.06036,1,0,0.00000,3,,
7,NewMedia8,293,1.96289,7090974202988,0.38703,0.13049,1.61475,0.34814,8,1,0.25168,0.08855,1,1.31354,0.11111,0,,0.34006,0.33432,18.34594,1.02173,1,0.60629,0.31432,18.32402,1.02894,1,0,0.00000,3,,
7,NewMedia8,329,2.20410,7090976614041,0.25422,0.10408,1.96973,0.23438,9,1,0.24231,0.07303,1,1.31354,0.11111,0,,0.33988,0.33548,19.39454,1.02273,1,0.60609,0.31457,19.35385,1.00739,1,0,0.00000,3,,
7,NewMedia8,350,2.34473,7090978020515,0.24893,0.10677,2.21045,0.13428,10,1,0.22849,0.14698,1,1.31354,0.11111,0,,0.33730,0.33459,19.31345,0.97054,1,0.60407,0.31444,19.09816,0.97054,1,0,0.00000,3,,
7,NewMedia8,367,2.45898,7090979163421,0.25567,0.09972,2.35156,0.10742,11,1,0.33561,0.09257,1,1.31354,0.11111,0,,0.34118,0.33535,20.50206,0.98488,1,0.60784,0.31519,19.13227,0.98488,1,0,0.00000,3,,
7,NewMedia8,420,2.81348,7090982710709,0.33857,0.09745,2.46533,0.34814,12,1,0.32180,0.03309,1,1.31354,0.11111,0,,0.34127,0.33752,20.10265,1.05245,1,0.60807,0.31731,19.17205,1.06057,1,0,0.00000,3,,
7,NewMedia8,447,2.99463,7090984519693,0.34059,0.06695,2.82031,0.17432,13,1,0.33839,0.12593,0,1.31354,0.11111,0,,0.34062,0.33885,18.54537,1.00644,0,0.60717,0.31744,17.32530,0.99922,0,0,0.00000,3,,
7,NewMedia8,501,3.35645,7090988137453,0.35253,0.07368,3.12158,0.23486,14,1,0.41540,0.15247,1,1.31354,0.11111,0,,0.34035,0.34006,20.06547,1.00644,1,0.60759,0.31924,19.08270,0.99922,1,0,0.00000,4,,
7,NewMedia8,529,3.54395,7090990014771,0.52259,0.13751,3.38281,0.16113,15,1,0.58589,0.16807,1,1.31354,0.11111,0,,0.34529,0.34001,19.33297,1.00102,1,0.61273,0.31963,18.07058,1.00102,1,0,0.00000,4,,
7,NewMedia8,553,3.70410,7090991617564,0.57867,0.12344,3.55029,0.15381,16,1,0.58358,0.05482,1,1.31354,0.11111,0,,0.34442,0.33943,18.98464,1.09284,1,0.61216,0.31883,17.73483,1.09284,1,0,0.00000,4,,
7,NewMedia8,599,4.01270,7090994702693,0.65265,0.12881,3.71094,0.30176,17,1,0.70300,0.10363,1,1.31354,0.11111,0,,0.34949,0.33996,18.94848,1.04593,1,0.61751,0.31863,18.26334,1.03871,1,0,0.00000,4,,
7,NewMedia8,633,4.24072,7090996981695,0.71221,0.15780,4.01953,0.22119,18,1,0.73940,0.18687,1,1.31354,0.11111,0,,0.35325,0.33883,19.33806,0.97340,1,0.62133,0.31822,18.04081,0.97340,1,0,0.00000,4,,
7,NewMedia8,655,4.38770,7090998450868,0.75118,0.17321,4.24707,0.14063,19,1,0.75973,0.10753,1,1.31354,0.11111,0,,0.35265,0.33848,18.65761,1.06036,1,0.62093,0.31736,18.08339,1.06036,1,0,0.00000,4,,
7,NewMedia8,684,4.58154,7091000392162,0.77160,0.14779,4.39453,0.18701,20,1,0.69657,0.15091,1,1.31354,0.11111,0,,0.35060,0.33774,19.01483,0.97340,1,0.61905,0.31660,18.54866,0.98707,1,0,0.00000,4,,
7,NewMedia8,714,4.78271,7091002402896,0.35816,0.06539,4.62891,0.15381,21,1,0.35192,0.11244,1,1.31354,0.11111,0,,0.34216,0.33792,18.55444,1.00658,1,0.60900,0.31665,19.19398,0.99936,1,0,0.00000,4,,
7,NewMedia8,739,4.95068,7091004079545,0.35511,0.09539,4.79004,0.16064,22,1,0.32383,0.01801,1,1.31354,0.11111,0,,0.34134,0.33703,19.06612,1.06057,1,0.60827,0.31592,19.10333,1.06057,1,0,0.00000,4,,
7,NewMedia8,772,5.17139,7091006288807,0.35780,0.06482,4.95703,0.21436,23,1,0.42277,0.10130,1,1.31354,0.11111,0,,0.34202,0.33772,18.63717,0.99922,1,0.60911,0.31703,18.23797,0.99922,1,0,0.00000,4,,
7,NewMedia8,823,5.51318,7091009706993,0.40802,0.07147,5.17822,0.33496,24,1,0.26272,0.06061,1,1.31354,0.11111,0,,0.33842,0.33774,18.39548,1.04622,1,0.60521,0.31716,18.71162,1.04622,1,0,0.00000,4,,
7,NewMedia8,888,5.94824,7091014057751,0.25239,0.11265,5.54150,0.40674,25,1,0.24568,0.18811,1,1.31354,0.11111,0,,0.33582,0.33898,19.19311,0.94487,1,0.60289,0.31829,18.97897,0.94487,1,0,0.00000,4,,
7,NewMedia8,904,6.05518,7091015128458,0.29488,0.11882,5.95508,0.10010,26,1,0.41916,0.05607,1,1.31354,0.11111,0,,0.34216,0.33952,20.29100,1.00823,1,0.60906,0.31906,19.19464,1.01545,1,0,0.00000,4,,
7,NewMedia8,998,6.68506,7091021425985,0.42280,0.10276,6.08301,0.60205,27,1,0.41204,0.43065,1,1.31354,0.11111,0,,0.34346,0.34512,11.75113,0.98631,1,0.61006,0.32222,16.91281,0.97985,1,0,0.00000,4,,
7,NewMedia8,1045,7.00000,7091024576146,0.38715,0.11935,6.85303,0.14697,28,1,0.30607,0.11524,1,1.31354,0.11111,0,,0.34084,0.33909,20.02584,1.03810,1,0.60792,0.31866,19.37504,1.02999,1,0,0.00000,5,,
7,NewMedia8,1069,7.16064,7091026181590,0.30840,0.13753,7.00684,0.15381,29,1,0.35564,0.18543,1,1.31354,0.11111,0,,0.34154,0.33946,19.67500,0.99941,1,0.60889,0.31947,19.82152,0.99941,1,0,0.00000,5,,
