MEDIA_ID,MEDIA_NAME,CNT,TIME(2022/03/16 14:35:58.438),TIMETICK(f=10000000),FPOGX,FPOGY,FPOGS,FPOGD,FPOGID,FPOGV,BPOGX,BPOGY,BPOGV,CX,CY,CS,USER,LPCX,LPCY,LPD,LPS,LPV,RPCX,RPCY,RPD,RPS,RPV,BKID,BKDUR,BKPMIN,AOI,
9,NewMedia10,50,0.33496,126275567652,0.54228,0.26384,0.00000,0.33496,1,1,0.52084,0.36498,1,1.36875,0.13796,0,,0.36173,0.54528,19.18805,1.10314,1,0.62489,0.55265,17.26450,1.10314,1,0,0.00000,20,,
9,NewMedia10,93,0.62305,126278449107,0.52232,0.37370,0.36133,0.26172,2,1,0.48120,0.30657,1,1.36875,0.13796,0,,0.36486,0.54408,15.65250,1.13338,1,0.62840,0.55326,13.57762,1.13338,1,0,0.00000,20,,
9,NewMedia10,182,1.21875,126284410023,0.48509,0.30193,0.62988,0.58887,3,1,0.39195,0.39824,1,1.36875,0.13796,0,,0.35920,0.54408,14.56548,1.14724,1,0.62309,0.55293,13.58159,1.14724,1,0,0.00000,20,,
9,NewMedia10,218,1.46094,126286827157,0.30549,0.62555,1.24609,0.21484,4,1,0.27830,0.64924,1,1.36875,0.13796,0,,0.35477,0.54683,14.94847,1.08474,1,0.61976,0.55518,13.08465,1.08474,1,0,0.00000,20,,
9,NewMedia10,246,1.64844,126288699048,0.29877,0.62260,1.46777,0.18066,5,1,0.37712,0.61188,1,1.36875,0.13796,0,,0.35610,0.54657,14.27853,1.10171,1,0.62088,0.55362,13.35397,1.09299,1,0,0.00000,20,,
9,NewMedia10,270,1.80859,126290304369,0.40356,0.61999,1.65430,0.15430,6,1,0.49079,0.59902,1,1.36875,0.13796,0,,0.35891,0.54732,15.88365,1.10171,1,0.62344,0.55445,13.66350,1.09299,1,0,0.00000,20,,
9,NewMedia10,300,2.00977,126292314157,0.49911,0.62889,1.81543,0.19434,7,1,0.60074,0.64181,1,1.36875,0.13796,0,,0.36335,0.54621,15.81265,1.07554,1,0.62786,0.55376,12.87106,1.07554,1,0,0.00000,20,,
9,NewMedia10,329,2.20410,126294257838,0.61314,0.62260,2.01660,0.18750,8,1,0.68056,0.62578,1,1.36875,0.13796,0,,0.36422,0.54694,16.08315,1.09798,1,0.62865,0.55451,13.29068,1.08925,1,0,0.00000,20,,
9,NewMedia10,350,2.34473,126295668756,0.67566,0.61770,2.21094,0.13379,9,1,0.67926,0.66296,0,1.36875,0.13796,0,,0.36353,0.54631,14.73450,1.10171,0,0.62693,0.55444,11.89524,1.11044,0,0,0.00000,20,,
9,NewMedia10,399,2.67285,126298950878,0.58407,0.60206,2.49512,0.17773,10,1,0.58085,0.43479,1,1.36875,0.13796,0,,0.36147,0.54338,16.82117,1.11497,1,0.62491,0.55029,14.26308,1.11497,1,0,0.00000,21,,
